file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
AV-benchmarks/signalsFiles/f:03-nw:032-ml:14-0.signal,1,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:04-0.signal,1,24,4,"G((F[0.103125,0.196875]q) | p)",4,True,1623.5816004276276,1453.5625338554382,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:16-0.signal,2,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:12-0.signal,2,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:12-0.signal,1,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:10-0.signal,1,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:08-0.signal,2,8,8,"G(F[0.0,2.0]p)",2,True,6.232125520706177,1.6053526401519775,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:10-0.signal,3,32,10,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:06-0.signal,3,32,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:14-0.signal,3,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:16-0.signal,2,8,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:04-0.signal,2,8,4,"G(F[0.0,2.0]p)",2,True,6.350792169570923,1.7716021537780762,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:12-0.signal,2,8,12,G(q | p),3,True,76.05515742301941,56.10417699813843,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:12-0.signal,1,8,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:08-0.signal,3,16,8,"G(p | (F[0.396875,2.096875]p))",3,True,310.0115671157837,266.25902342796326,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:08-0.signal,3,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:04-0.signal,1,8,4,G(q | p),3,True,27.900315046310425,4.552962303161621,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:16-0.signal,3,64,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:04-0.signal,3,64,4,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:14-0.signal,3,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:04-0.signal,3,16,4,G(p | q),3,True,75.34492373466492,34.98432540893555,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:16-0.signal,3,16,16,"G(F[0.0,2.2041666666666666]p)",2,True,16.14317274093628,6.742060661315918,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:06-0.signal,3,24,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:10-0.signal,3,24,10,"G(F[0.009375,2.103125]p)",2,True,25.007768869400024,11.261159420013428,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:12-0.signal,3,16,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:08-0.signal,1,8,8,"G(p | (G[0.40625,0.40625]q))",4,True,249.32659888267517,196.44043564796448,7200
