file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
scalability-benchmark/signalsFiles/f:08-nw:016-ml:12-0.signal,2,32,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:06-nw:012-ml:16-0.signal,2,24,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:03-nw:004-ml:08-0.signal,2,8,8,G(q | p),3,True,31.61090326309204,19.28084945678711,3600.0
scalability-benchmark/signalsFiles/f:03-nw:016-ml:12-0.signal,2,32,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:03-nw:016-ml:16-0.signal,2,32,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:01-nw:016-ml:04-0.signal,2,32,4,"G(F[0.096875,1.096875]p)",2,True,25.50141191482544,12.766968727111816,3600.0
scalability-benchmark/signalsFiles/f:08-nw:004-ml:04-0.signal,2,8,4,"G(p | (F[0.0,1.496875]q))",4,True,290.27443075180054,257.53204131126404,3600.0
scalability-benchmark/signalsFiles/f:01-nw:016-ml:08-0.signal,2,32,8,"G(F[0.209375,1.803125]p)",2,True,35.17803430557251,22.361551523208618,3600.0
scalability-benchmark/signalsFiles/f:09-nw:004-ml:10-0.signal,2,8,10,"G(F[0.709375,1.603125]p)",2,True,5.0510711669921875,2.166891098022461,3600.0
scalability-benchmark/signalsFiles/f:09-nw:004-ml:14-0.signal,2,8,14,"G(F[0.096875,1.990625]p)",2,True,5.326730489730835,2.423912763595581,3600.0
scalability-benchmark/signalsFiles/f:05-nw:008-ml:16-0.signal,2,16,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:012-ml:06-0.signal,2,24,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:012-ml:14-0.signal,2,24,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:008-ml:04-0.signal,2,16,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:008-ml:12-0.signal,2,16,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:016-ml:06-0.signal,2,32,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:012-ml:10-0.signal,2,24,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:032-ml:12-0.signal,2,64,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:008-ml:08-0.signal,2,16,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:02-nw:004-ml:14-0.signal,2,8,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:032-ml:08-0.signal,2,64,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:032-ml:08-0.signal,2,64,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:012-ml:14-0.signal,2,24,14,G(p | q),3,True,205.02022004127502,165.18344235420227,3600.0
scalability-benchmark/signalsFiles/f:07-nw:016-ml:10-0.signal,2,32,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:008-ml:16-0.signal,2,16,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:016-ml:14-0.signal,2,32,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:012-ml:10-0.signal,2,24,10,G(q | p),3,True,152.57031750679016,112.88467073440552,3600.0
scalability-benchmark/signalsFiles/f:05-nw:016-ml:06-0.signal,2,32,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:008-ml:12-0.signal,2,16,12,G(p | q),3,True,109.52425742149353,83.47726082801819,3600.0
scalability-benchmark/signalsFiles/f:02-nw:012-ml:10-0.signal,2,24,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:02-nw:008-ml:12-0.signal,2,16,12,"G((F[0.0,0.7020833333333333]q) | p)",4,True,2165.996389389038,2096.1918675899506,3600.0
scalability-benchmark/signalsFiles/f:02-nw:032-ml:04-0.signal,2,64,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:004-ml:10-0.signal,2,8,10,"G(F[0.0,1.2875](q | p))",4,True,432.9556941986084,399.67058420181274,3600.0
scalability-benchmark/signalsFiles/f:02-nw:032-ml:08-0.signal,2,64,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:004-ml:06-0.signal,2,8,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:004-ml:14-0.signal,2,8,14,"G((F[0.0,1.7]q) | p)",4,True,682.3591067790985,648.5629227161407,3600.0
scalability-benchmark/signalsFiles/f:06-nw:004-ml:16-0.signal,2,8,16,G(p | q),3,True,40.35155200958252,27.768482208251953,3600.0
scalability-benchmark/signalsFiles/f:03-nw:012-ml:08-0.signal,2,24,8,"G((F[0.20625,0.3]q) | p)",4,True,3764.0695674419403,3657.6408321857452,3600.0
scalability-benchmark/signalsFiles/f:04-nw:004-ml:04-0.signal,2,8,4,"G(F[0.0125,2.0]p)",2,True,3.346019983291626,0.47732996940612793,3600.0
scalability-benchmark/signalsFiles/f:06-nw:004-ml:12-0.signal,2,8,12,,,,,,3600.0
