file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
RQ1-U-bound-3/signalsFiles/f:01-nw:005-ml:06-0.signal,3,10,6,"G(p U[0.0,3.0] q)",3,True,78.72275400161743,63.12084650993347,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:010-ml:04-0.signal,3,20,4,"G(p U[0.0,3.0] q)",3,True,220.79311966896057,188.5297350883484,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:015-ml:04-0.signal,3,30,4,"G(p U[0.003125,2.703125] q)",3,True,459.1114890575409,409.24067735671997,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:010-ml:05-0.signal,3,20,5,"G(p U[0.0,2.796875] q)",3,True,194.8677523136139,162.28397488594055,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:015-ml:05-0.signal,3,30,5,"G(p U[0.0,3.0] q)",3,True,523.5261821746826,473.0339753627777,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:020-ml:06-0.signal,3,40,6,"G(p U[0.0,3.0] q)",3,True,819.1688055992126,748.8378057479858,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:020-ml:04-0.signal,3,40,4,"G(p U[0.0,3.0] q)",3,True,687.4102132320404,618.331047296524,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:005-ml:05-0.signal,3,10,5,"G(p U[2.3,3.0] q)",3,True,75.94935345649719,60.42376947402954,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:005-ml:04-0.signal,3,10,4,"G(p U[0.0,3.0] q)",3,True,85.06547212600708,69.05836606025696,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:010-ml:06-0.signal,3,20,6,"G(p U[0.0,3.0] q)",3,True,246.49614906311035,214.11030292510986,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:020-ml:05-0.signal,3,40,5,"G(p U[0.003125,3.0] q)",3,True,793.5308735370636,724.2170882225037,5400.0
RQ1-U-bound-3/signalsFiles/f:01-nw:015-ml:06-0.signal,3,30,6,"G(p U[0.2,3.0] q)",3,True,553.7403230667114,503.2364468574524,5400.0
