file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
first-run/signalsFiles/f:03-nw:004-ml:06-0.signal,2,8,6,"G(p | (G[0.0015625,0.0015625]q))",4,True,261.45622658729553,208.07402777671814,3600
